ContactId,FirstName,LastName,FullName,DateOfBirth,Gender,EMail,Telephone,PostCode,StreetAddress,City,State,Country,CreatedOn,Loyalty Tier,Email Subscriber,Income,Occupation,CustomerSatisfaction
CNTID_3126,William,Hochstetler,William Hochstetler,9/8/2015,Male,william_hochstetler@barnettllc.com,063-790-8498x106,26499,91427 Lawson Centers,Vacaville,California,USA,1/31/2019,low,Yes,184950.4399950476,Teacher,medium
CNTID_3127,Kenneth,Renn,Kenneth Renn,12/25/1982,Male,kenneth_renn@hicksmorton.com,1364721726,96489,639 Erin Spring,West Palm Beach,Florida,USA,1/31/2019,medium,Yes,39342.03079439248,Software Engineer,high
CNTID_3128,Kenneth,Masley,Kenneth Mhsley,9/10/2004,Male,kenneth_masley@rodriguezandsons.com,209-454-0368,34713,48547 Graham Roads Suite 217,Indianapolis,Indiana,USA,1/31/2019,medium,Yes,91121.11588401614,Teacher,high
CNTID_3129,Charles,Kullman,Charles Kullman,7/5/2010,Male,charles_kullman@stricklandcarsonandwright.com,(272)157-7398x307,78720,0413 Angela Walk,Virginia Beach,Virginia,USA,1/31/2019,medium,No,109494.73462985396,Teacher,high
CNTID_3130,Edward,Difebbo,Difebbo Edward,4/7/1980,Male,edward_difebbo@williamsjonesandsantana.com,705.067.9889x11639,14570,08907 Ramirez Light,Newport News,Virginia,USA,1/31/2019,low,Yes,293781.8318318696,Software Engineer,medium
CNTID_3131,Ronald,Aloe,Ronald Aloe,2/5/2007,Male,ronald_aloe@gallegosduke.com,615.466.9305x784,41821,049 Kendra Prairie,Billings,Montana,USA,1/31/2019,medium,No,30907.38045220005,Teacher,high
CNTID_3132,Christopher,Payno,Christopher Payno,11/2/2015,Male,christopher_payno@lopezmorales.com,938-844-2360,82594,57691 Gallagher Circles,Sunnyvale,California,USA,1/31/2019,medium,No,20000.0,Software Engineer,low
CNTID_3133,Edward,Castner,Edward Castder,8/29/1981,Male,edward_castner@smithltd.com,621.234.0548,95910,4501 Gary Shore Apt. 886,Moreno Valley,California,USA,1/31/2019,low,Yes,141615.0941526048,Teacher,medium
CNTID_3134,Paul,Maylone,Paul Maylobe,11/2/1978,Male,paul_maylone@stantongroup.com,4305447182,48917,24883 Thomas Turnpike,St. Petersburg,Florida,USA,1/31/2019,medium,No,56715.02970294223,Teacher,high
CNTID_3135,Jason,Pellegrino,Jaxon Pellegrino,10/20/1973,Male,jason_pellegrino@garciamolina.com,(477)050-8954x3910,39911,69143 Jasmine Pike,Carrollton,Texas,USA,1/31/2019,medium,No,117731.2660180356,Software Engineer,low
CNTID_3136,Joseph,Stofferan,Joseuh Stofferan,11/26/2004,Male,joseph_stofferan@carrllc.com,001-011-891-9451x1240,90236,459 David Fall,Clearwater,Florida,USA,1/31/2019,medium,No,96953.46925271713,Teacher,high
CNTID_3137,Paul,Snock,Pnul Snock,5/1/1997,Male,paul_snock@munozllc.com,577-454-8821x0542,26470,288 Thomas Street,Pittsburgh,Pennsylvania,USA,1/31/2019,medium,No,20000.0,Software Engineer,low
CNTID_3138,Jason,Nelli,Jason Nelli,2/2/1979,Male,jason_nelli@wubarron.com,272-871-9064,31457,5512 Cordova Cliff Apt. 103,El Monte,California,USA,1/31/2019,medium,No,20000.0,Software Engineer,low
CNTID_3139,Jason,Sauvage,Jasox Sauvage,11/2/1980,Male,jason_sauvage@kinggoodwinandwalker.com,(495)537-2878,79212,521 Rhonda Trail Suite 055,Allen,Texas,USA,1/31/2019,low,Yes,172179.84586803868,Investment Banking,low
CNTID_3140,Thomas,Schmierer,Schmierer Thomas,11/25/2016,Male,thomas_schmierer@moranltd.com,691.287.9272x2224,18713,00767 Tonya Drives Suite 889,Tacoma,Washington,USA,1/31/2019,low,Yes,162642.82760339684,Software Engineer,low
CNTID_3141,James,Naveja,James Naveja,4/10/2010,Male,james_naveja@turnerhanson.com,001-584-857-3450x89132,22404,9669 Ford Inlet,Beaumont,Texas,USA,1/31/2019,medium,No,38688.20207678116,Teacher,medium
CNTID_3142,Kenneth,Sawaya,Kennetv Sawaya,11/20/1969,Male,kenneth_sawaya@morrowandsons.com,913-643-9744,25392,26409 William Village Apt. 611,Cleveland,Ohio,USA,1/31/2019,medium,Yes,54622.850377414245,Teacher,medium
CNTID_3143,Christopher,Drozdowicz,Christopher Drozdowicz,7/22/1979,Male,christopher_drozdowicz@campbellplc.com,(328)040-0010x21210,61719,47462 Steven Springs Suite 850,Scottsdale,Arizona,USA,1/31/2019,medium,Yes,93034.96308530899,Teacher,high
CNTID_3144,Donald,Trevizo,Donald Trevizo,12/4/1995,Male,donald_trevizo@hayesandsons.com,(256)688-4336x7055,21300,951 Jeffrey Summit Suite 429,West Palm Beach,Florida,USA,1/31/2019,medium,No,38174.60490464996,Teacher,high
CNTID_3145,Robert,Weinzierl,Robert Weinzierl,11/7/1970,Male,robert_weinzierl@arellanoplc.com,142-797-7148,58873,11937 Edwards Trace,Glendale,California,USA,1/31/2019,medium,No,73857.1819092962,Student,low
CNTID_3146,Paul,Bence,Paul Bence,7/14/2017,Male,paul_bence@rowellc.com,001-262-943-1601x6890,23848,532 Booth Points,Fargo,North Dakota,USA,1/31/2019,medium,No,20000.0,Software Engineer,low
CNTID_3147,Daniel,Pachero,Daniel Pachero,10/27/2014,Male,daniel_pachero@wallacemiller.com,3146858191,87655,759 Davila Grove Apt. 428,Arlington,Texas,USA,1/31/2019,medium,Yes,74869.42118633,Software Engineer,low
CNTID_3148,James,Brittman,James Brwttman,7/1/1977,Male,james_brittman@berrystephensandhoward.com,(805)637-4327,68827,27425 Michael Meadow Suite 071,Lansing,Michigan,USA,1/31/2019,medium,No,20000.0,Software Engineer,medium
CNTID_3149,Kenneth,Gundelach,Kenneth Gundelach,2/27/1996,Male,kenneth_gundelach@sheltonltd.com,028-202-9933x037,50143,003 Hernandez Dale Apt. 103,Pembroke Pines,Florida,USA,1/31/2019,medium,Yes,110703.23004143246,Teacher,high
CNTID_3150,John,Lunch,Jopn Lunch,11/11/1971,Male,john_lunch@riverapotterandwhite.com,001-163-687-2436x95145,93332,4078 Tucker Ridge Apt. 006,Renton,Washington,USA,1/31/2019,medium,Yes,101618.05851369962,Teacher,medium
CNTID_3151,Christopher,Schlembach,Schlembach Christopher,4/23/1981,Male,christopher_schlembach@larsonclarkandkelley.com,063.237.2548x0327,79539,560 Alicia Crossroad Suite 818,Springfield,Massachusetts,USA,1/31/2019,medium,No,75911.55950685608,Teacher,medium
CNTID_3152,Robert,Costanzo,Costanzo Robert,10/9/1994,Male,robert_costanzo@taylorltd.com,(751)302-3392x3888,65529,08401 David Wells Suite 276,Garland,Texas,USA,1/31/2019,medium,No,114117.50113094687,Teacher,low
CNTID_3153,David,Goodrick,David Goodrick,8/27/2006,Male,david_goodrick@baldwinreyes.com,574-792-2638x6169,34873,03086 Adam Mountains Apt. 042,Tuscaloosa,Alabama,USA,1/31/2019,low,No,179895.12877083823,Teacher,medium
CNTID_3154,Christopher,Deyo,Christoeher Deyo,12/20/2014,Male,christopher_deyo@yanghurley.com,(509)629-4512x2342,37258,37837 Suzanne Loop,Fort Wayne,Indiana,USA,1/31/2019,medium,No,92835.54755329492,Teacher,medium
CNTID_3155,Robert,Rehfeld,Robkrt Rehfeld,2/26/1969,Male,robert_rehfeld@sheamercer.com,399-722-1838x802,52819,7677 Fowler Divide Apt. 812,League City,Texas,USA,1/31/2019,high,Yes,181039.59187802824,Software Engineer,high
CNTID_3156,David,Molleur,David qolleur,5/8/1988,Male,david_molleur@wilsonburns.com,944-190-9278x01300,72672,763 Sanchez Crossroad Suite 579,Grand Prairie,Texas,USA,1/31/2019,high,No,30533.2182540878,Software Engineer,medium
CNTID_3157,Robert,Bare,Robert Bare,3/21/2012,Male,robert_bare@riverajacobsandsheppard.com,520.024.2748x134,35197,08149 Jasmine Greens Suite 972,Modesto,California,USA,1/31/2019,high,Yes,130458.12024508654,Software Engineer,high
CNTID_3158,Daniel,Leysath,Daniel Leysath,12/1/2003,Male,daniel_leysath@princeinc.com,001-428-666-8777,30228,3977 Justin Neck,San Diego,California,USA,1/31/2019,medium,Yes,78260.00362277258,Software Engineer,low
CNTID_3159,William,Mazuera,William Mazuera,6/1/1991,Male,william_mazuera@sparksjenkins.com,9610570744,46125,950 Sanders Forest,Lakewood ,New Jersey,USA,1/31/2019,medium,Yes,165320.6683910822,Teacher,high
CNTID_3160,Robert,Uriostegui,Roberf Uriostegui,11/4/1970,Male,robert_uriostegui@washingtondodsonandjohnson.com,873.460.8680x4421,59242,348 Victoria Squares Suite 876,New Orleans,Louisiana,USA,1/31/2019,medium,Yes,120639.93604971045,Teacher,medium
CNTID_3161,David,Polhamus,Polhamus David,11/12/2007,Male,david_polhamus@meyersjonesandhernandez.com,553-243-8936x8037,33363,0872 Brown Drive Suite 084,Tacoma,Washington,USA,1/31/2019,medium,No,77350.29040704697,Teacher,medium
CNTID_3162,Richard,Marinacci,Richard Marinacci,2/10/2014,Male,richard_marinacci@ortizinc.com,504-170-6368x540,50782,20781 Bean Village,Birmingham,Alabama,USA,1/31/2019,medium,No,114880.62245101982,Teacher,medium
CNTID_3163,Joseph,Hawbaker,Joseph Hawbaker,12/12/1985,Male,joseph_hawbaker@hansonbowersandjenkins.com,3880781025,68531,01483 Carter Green,Miramar,Florida,USA,1/31/2019,medium,No,96881.12804494829,Teacher,high
CNTID_3164,Jason,Sentell,Jason Sentell,9/23/1975,Male,jason_sentell@clarkandsons.com,001-841-110-0915x65335,73411,3362 Daniel Turnpike Suite 998,Kent,Washington,USA,1/31/2019,medium,No,20000.0,Teacher,high
CNTID_3165,Ronald,Veroba,Veroba Ronald,4/8/2013,Male,ronald_veroba@ruiztuckerandmontgomery.com,580.924.6989x48211,37007,3842 Lance Villages,Port St. Lucie,Florida,USA,1/31/2019,low,Yes,227637.16196581212,Investment Banking,low
CNTID_3166,Paul,Hammack,Paul Hammack,10/1/2018,Male,paul_hammack@hurstreedandgarcia.com,(254)482-8322x0600,61704,093 Felicia Lakes,Irving,Texas,USA,1/31/2019,medium,Yes,51066.593921457286,Teacher,medium
CNTID_3167,Kevin,Rachlin,Kevin Rachlin,6/6/2010,Male,kevin_rachlin@mitchellmataandwalter.com,621-349-1183,32418,7033 Christina Shore,Fullerton,California,USA,1/31/2019,medium,No,35083.989053824145,Teacher,medium
CNTID_3168,Jason,Weishaar,Weishaar Jason,12/18/1993,Male,jason_weishaar@averyfarrell.com,4909560757,93205,18641 Griffin Stravenue Apt. 818,Fort Collins,Colorado,USA,1/31/2019,low,No,148357.78683880548,Teacher,medium
CNTID_3169,David,Hardman,David Hardman,8/3/2015,Male,david_hardman@mckaywestandwhite.com,493-927-9347x62130,16626,90353 Reed Ports,Beaumont,Texas,USA,1/31/2019,medium,No,93401.42797141429,Software Engineer,low
CNTID_3170,Donald,Duellman,Donald Duellman,12/9/2015,Male,donald_duellman@holmesewing.com,(244)497-4950x7320,46637,347 Miller Rapid Suite 449,Escondido,California,USA,1/31/2019,medium,No,36663.362603316265,Software Engineer,low
CNTID_3171,Paul,Bradley,Paul Bradley,9/9/1976,Male,paul_bradley@hallwilliams.com,(730)630-2329,56861,5463 Williams Village,Allen,Texas,USA,1/31/2019,medium,Yes,158805.74482366483,Teacher,high
CNTID_3172,Paul,Thistlethwait,Ptul Thistlethwait,5/28/1985,Male,paul_thistlethwait@wilkinsflores.com,210-868-2414,66151,4046 Brenda Corner,Augusta,Georgia,USA,1/31/2019,medium,Yes,73916.99908727329,Teacher,high
CNTID_3173,Brian,Rylant,Brian Rylant,11/11/1992,Male,brian_rylant@tuckergarciaandwang.com,1017464434,97219,9928 Jamie Walks,Las Cruces,New Mexico,USA,1/31/2019,medium,No,58827.289670029226,Software Engineer,low
CNTID_3174,Donald,Goldthorpe,Donald Goldthorpe,3/12/2006,Male,donald_goldthorpe@johnsondavis.com,(136)955-4954,91747,48363 Randall Locks,Allen,Texas,USA,1/31/2019,medium,No,34931.74243010728,Teacher,medium
CNTID_3175,Edward,Loszynski,Edward Loszynski,1/24/2005,Male,edward_loszynski@taylorberryandtapia.com,220.418.7863x0635,94208,4576 Chad Common,Springfield,Illinois,USA,1/31/2019,medium,Yes,104131.01451911902,Software Engineer,medium
CNTID_3176,Brian,Sprole,Brian Sprole,8/30/1980,Male,brian_sprole@beasleyharris.com,377-587-8628x92041,61996,9349 Taylor Summit,Peoria,Illinois,USA,1/31/2019,medium,Yes,118643.65893156047,Teacher,high
CNTID_3177,Robert,Tombs,Robert Tombs,10/21/2007,Male,robert_tombs@russellinc.com,274-580-4662,16402,0703 Holden Rapids,Irvine,California,USA,1/31/2019,low,No,206415.46138209658,Teacher,medium
CNTID_3178,Charles,Glazer,Charles Glazer,10/3/1989,Male,charles_glazer@fitzgeraldbrooks.com,055-179-3974x84926,85132,082 Haas Oval Apt. 980,Greensboro,North Carolina,USA,1/31/2019,medium,No,20000.0,Teacher,medium
CNTID_3179,Thomas,Kerk,Thomas Kerk,2/26/1983,Male,thomas_kerk@romeroplc.com,495-880-9814x81821,73870,284 Justin Pass Apt. 188,Pompano Beach,Florida,USA,1/31/2019,medium,No,79526.5146426991,Teacher,high
CNTID_3180,Paul,Esmaili,Paul Esmaili,5/31/1977,Male,paul_esmaili@matthewsphillipsandking.com,076-423-1220,38425,019 Thompson Cliffs,Phoenix,Arizona,USA,1/31/2019,medium,Yes,75366.70389796425,Software Engineer,medium
CNTID_3181,Joseph,Reinhard,Jcseph Reinhard,11/20/2017,Male,joseph_reinhard@austinsotoandwilliams.com,575-488-5741,93156,7557 Daniel Light,Beaumont,Texas,USA,1/31/2019,medium,Yes,60628.028271608026,Teacher,high
CNTID_3182,John,Talcott,John Talcott,10/26/2013,Male,john_talcott@lyonsrichmondandgibbs.com,375-667-4152x4114,62432,8450 Stewart Hill,Victorville,California,USA,1/31/2019,medium,No,56454.674138547685,Teacher,low
CNTID_3183,Christopher,Teas,Christoyher Teas,4/18/2005,Male,christopher_teas@bergersmithandorozco.com,824.858.5581x94034,57567,1688 Garcia Mill,Bakersfield,California,USA,1/31/2019,medium,Yes,76325.8661075209,Teacher,high
CNTID_3184,Charles,Olinghouse,Olinghouse Charles,12/25/1984,Male,charles_olinghouse@robertsoncooley.com,(274)649-6602x0910,96047,40892 Hernandez Rapid,Hillsboro,Oregon,USA,1/31/2019,low,No,174013.21413190544,Software Engineer,low
CNTID_3185,Edward,Nolt,Edward Nolt,1/5/1985,Male,edward_nolt@wilsonbutler.com,439.826.5194,16266,9429 Flores Stream,Wichita,Kansas,USA,1/31/2019,medium,Yes,125742.73527665688,Teacher,high
CNTID_3186,Brian,Bryd,Bryd Brian,2/17/1988,Male,brian_bryd@masonnewton.com,890-867-4054x798,25701,69060 Juan Burg,Woodbridge,New Jersey,USA,1/31/2019,medium,No,67270.74055833524,Teacher,high
CNTID_3187,Richard,Divens,Richard Divens,10/10/1980,Male,richard_divens@salazarandsons.com,440.734.2705x830,88627,76765 Jill Forge,Tucson,Arizona,USA,1/31/2019,medium,Yes,20000.0,Software Engineer,medium
CNTID_3188,Mark,Corvin,Mark Corvin,2/6/1977,Male,mark_corvin@cortezdoyle.com,001-746-390-1648x71107,60881,9047 Erickson Heights Apt. 197,Honolulu,Hawaii,USA,1/31/2019,medium,No,71494.45540885397,Software Engineer,medium
CNTID_3189,Robert,Hager,Robert Hager,4/27/1987,Male,robert_hager@allenmorrisonandmoore.com,(810)732-6881x7232,94070,8631 Christopher Rapid Suite 822,Wilmington,North Carolina,USA,1/31/2019,medium,No,76076.8247968721,Teacher,high
CNTID_3190,Christopher,Haraldson,Christopher Haraldson,10/29/2001,Male,christopher_haraldson@sandersandsons.com,(141)496-0171,10292,66715 Rogers Garden Suite 792,Peoria,Arizona,USA,1/31/2019,medium,No,91243.94332100886,Teacher,medium
CNTID_3191,Mark,Claus,Mark Claus,4/4/1972,Male,mark_claus@murphystephensandday.com,284.100.8237x25068,24553,8611 Freeman Mill Apt. 228,Seattle,Washington,USA,1/31/2019,medium,No,57107.169623205555,Software Engineer,low
CNTID_3192,John,Solari,Joen Solari,3/15/1978,Male,john_solari@suttongroup.com,(219)018-1021x880,43775,090 Adam Corner Suite 732,Springfield,Illinois,USA,1/31/2019,medium,Yes,51628.60094479071,Teacher,high
CNTID_3193,George,Haberkorn,George Haberkorn,10/5/2013,Male,george_haberkorn@priceandsons.com,001-429-583-5384,11472,740 Jeffrey Walk,Arlington,Texas,USA,1/31/2019,medium,No,39219.42017350309,Teacher,low
CNTID_3194,Paul,Oetzel,Oetzel Paul,3/9/1971,Male,paul_oetzel@duncanandsons.com,620.132.2379x3629,50793,816 Kenneth Springs,Tampa,Florida,USA,1/31/2019,medium,No,117809.43234834455,Teacher,high
CNTID_3195,Kevin,Tataris,Tataris Kevin,2/8/1995,Male,kevin_tataris@lopezdowns.com,(652)845-7714x766,76812,407 Joseph Fort Apt. 319,Mobile,Alabama,USA,1/31/2019,medium,No,93934.31658773801,Software Engineer,medium
CNTID_3196,Brian,Tomer,Brian tomer,8/10/2005,Male,brian_tomer@smithllc.com,001-656-046-7062x76730,51450,4943 Pena Isle Suite 487,McKinney,Texas,USA,1/31/2019,medium,No,106509.03739970336,Teacher,medium
CNTID_3197,James,Poetker,James Poetker,6/28/1981,Male,james_poetker@welchtaylorandclark.com,(941)752-6274x19586,45000,013 Davis Locks Suite 752,Manchester,New Hampshire,USA,1/31/2019,medium,No,96064.17069503256,Teacher,medium
CNTID_3198,John,Kempner,Kempner John,4/3/2012,Male,john_kempner@harmonplc.com,973-243-0834x231,26886,7669 Richard Course Suite 538,Columbia,Missouri,USA,1/31/2019,medium,No,83326.50650748046,Teacher,medium
CNTID_3199,James,Herbold,Herbold James,7/20/2004,Male,james_herbold@williamsltd.com,731-942-6572,20961,42515 Olivia Loop,Milwaukee,Wisconsin,USA,1/31/2019,medium,No,42477.29118968175,Teacher,medium
CNTID_3200,Christopher,Emke,Christopher Emke,11/7/1972,Male,christopher_emke@buckgroup.com,646-020-2503x0113,29465,1580 Deleon Circles Apt. 265,San Antonio,Texas,USA,1/31/2019,medium,No,82881.73870835808,Software Engineer,medium
CNTID_3201,Robert,Vondran,Robert Vondran,9/15/1983,Male,robert_vondran@vaughnmartin.com,492.033.7102x5764,94490,571 Matthew Crescent,Denver,Colorado,USA,1/31/2019,medium,No,75790.83907310963,Software Engineer,medium
CNTID_3202,William,Wieckowski,Williao Wieckowski,5/22/1999,Male,william_wieckowski@whiterodriguez.com,119-688-1597x012,21836,49323 Jason Fields,Miami Gardens,Florida,USA,1/31/2019,medium,No,20000.0,Software Engineer,high
CNTID_3203,James,Labeots,James Labeots,11/14/2004,Male,james_labeots@popeshannonandmorrison.com,189.180.3544x08376,10773,1990 Lisa Summit,Anaheim,California,USA,1/31/2019,low,Yes,200965.4453750923,Teacher,low
CNTID_3204,Anthony,Mazzacano,Anthony Mazzacano,10/19/1990,Male,anthony_mazzacano@morrowaguirreandbennett.com,905-290-3977x5958,53568,971 Mcfarland Ways,College Station,Texas,USA,1/31/2019,medium,No,67616.76595154381,Software Engineer,low
CNTID_3205,William,Grebin,Grebin William,12/23/1996,Male,william_grebin@mclaughlinlarson.com,544-869-6727x6339,38942,1962 Newton Station,Visalia,California,USA,1/31/2019,low,No,144835.28342940268,Teacher,low
CNTID_3206,Steven,Mysinger,Steven Mysinger,7/4/1978,Male,steven_mysinger@floresferrell.com,601.024.3241,19761,890 Blackwell Shoal,Waterbury,Connecticut,USA,1/31/2019,medium,No,20000.0,Software Engineer,medium
CNTID_3207,Mark,Culbreath,Mark Culbreath,3/3/1989,Male,mark_culbreath@terryinc.com,001-189-849-7448x841,26383,8845 Vincent Rapids Suite 275,Brownsville,Texas,USA,1/31/2019,medium,No,20000.0,Software Engineer,low
CNTID_3208,George,Siok,Siok George,6/23/1995,Male,george_siok@mccormickkeyandmurray.com,909.231.2967,82431,368 Paul Falls,Stockton,California,USA,1/31/2019,medium,No,20000.0,Software Engineer,low
CNTID_3209,James,Mccamish,James Mccamish,11/6/2010,Male,james_mccamish@hernandezlowery.com,728.856.2679x5656,40565,309 Jackson Fall,Ventura,California,USA,1/31/2019,medium,No,34609.54711872663,Software Engineer,low
CNTID_3210,James,Demont,James Demont,11/7/2003,Male,james_demont@stuartwhiteandmunoz.com,(631)003-8593x045,51051,482 Michael Crest Suite 317,Glendale,California,USA,1/31/2019,medium,No,46412.04928754618,Software Engineer,low
CNTID_3211,Michael,Machover,Michzel Machover,11/18/2005,Male,michael_machover@mcbridebrowningandhunter.com,048-942-5185x3897,25710,759 Tate Port Suite 934,Santa Rosa,California,USA,1/31/2019,high,Yes,42257.60160460322,Software Engineer,high
CNTID_3212,Kevin,Kressin,Kevin Kressin,12/4/1970,Male,kevin_kressin@chenruizandedwards.com,(765)005-0451x8025,10195,328 Smith Roads,Naperville,Illinois,USA,1/31/2019,medium,No,67175.96767168317,Teacher,medium
CNTID_3213,Donald,Lebow,Donald Lebow,2/5/2015,Male,donald_lebow@whitehoward.com,(039)035-2658x56206,56301,319 Rios Pines Apt. 573,McKinney,Texas,USA,1/31/2019,medium,No,135301.67944968212,Teacher,low
CNTID_3214,Mark,Finnicum,Mark Finnicum,7/19/2004,Male,mark_finnicum@smithevansandwilcox.com,136.966.1589x7809,81622,9490 Brian Mount,Hillsboro,Oregon,USA,1/31/2019,medium,No,22807.02368204685,Teacher,medium
CNTID_3215,Jason,Allan,Jxson Allan,11/11/2018,Male,jason_allan@sullivanandsons.com,001-518-922-0840x5192,73446,274 Mitchell Parkways Suite 288,Winston?Salem,North Carolina,USA,1/31/2019,high,No,97978.20165891493,Software Engineer,high
CNTID_3216,Richard,Cronkite,Richard Cronkite,11/8/1991,Male,richard_cronkite@paynellc.com,891.629.5159,68982,4805 Hill Parkway,Irvine,California,USA,1/31/2019,medium,No,106360.66079343126,Teacher,low
CNTID_3217,Richard,Glodo,Richard Glodo,6/1/1972,Male,richard_glodo@alvarezwalter.com,222.969.2075x619,98540,3393 Wright Cliffs Suite 146,Oklahoma City,Oklahoma,USA,1/31/2019,medium,Yes,20000.0,Software Engineer,high
CNTID_3218,Kenneth,Latner,Knnneth Latner,9/7/2018,Male,kenneth_latner@fryramos.com,(132)651-0896,29628,99408 Donna Prairie Apt. 668,Berkeley,California,USA,1/31/2019,medium,No,20000.0,Teacher,medium
CNTID_3219,Daniel,Zais,Zais Daniel,6/3/2012,Male,daniel_zais@thompsongomez.com,376-059-9130,56721,7918 Mccall Forest,St. Louis,Missouri,USA,1/31/2019,low,No,140872.86682538607,Teacher,medium
CNTID_3220,Michael,Hurtt,Michael nurtt,11/2/1987,Male,michael_hurtt@blackwolfandpope.com,556.587.8435,27322,6814 Peter Mission Suite 627,Tulsa,Oklahoma,USA,1/31/2019,medium,No,38241.12172064192,Software Engineer,medium
CNTID_3221,Ronald,Laterza,Ronald Laterza,8/9/1997,Male,ronald_laterza@brownolsen.com,(102)715-9309x2195,14518,77433 Michael Mill Apt. 412,El Paso,Texas,USA,1/31/2019,medium,Yes,69585.34734300025,Software Engineer,medium
CNTID_3222,Michael,Kloss,Kloss Michael,3/3/1971,Male,michael_kloss@marshallsantos.com,927-918-8108x4676,55594,3461 Holly Terrace,Edison ,New Jersey,USA,1/31/2019,medium,Yes,44058.00094187125,Software Engineer,medium
CNTID_3223,Steven,Albarado,Steken Albarado,10/9/1975,Male,steven_albarado@daviesgroup.com,287-079-3561x7540,43411,8501 Debra Canyon,Des Moines,Iowa,USA,1/31/2019,medium,No,62666.92840510005,Software Engineer,medium
CNTID_3224,Ronald,Lohry,Ronald Lohry,6/27/1985,Male,ronald_lohry@gardnerinc.com,564.964.1090,33972,74747 Eric Well,Wichita Falls,Texas,USA,1/31/2019,medium,Yes,68183.86099155224,Software Engineer,medium
CNTID_3225,William,Schettler,William Schettler,6/30/2002,Male,william_schettler@saundersvasquezandmurphy.com,654265709,76531,6296 Lewis Ports Suite 841,Lakewood,Colorado,USA,1/31/2019,medium,Yes,95934.90065535039,Software Engineer,medium
CNTID_3226,Mark,Morehead,Morehead Mark,2/23/2014,Male,mark_morehead@gordongroup.com,242-414-7877,25619,399 Julie Cove Suite 299,Charlotte,North Carolina,USA,1/31/2019,medium,No,20000.0,Teacher,medium
CNTID_3227,Jason,Hollandsworth,Jason Hollandsworth,5/14/1991,Male,jason_hollandsworth@richardsonwilliams.com,514-157-4983,49783,381 Tran Ridge Suite 879,Miami Gardens,Florida,USA,1/31/2019,medium,Yes,81112.37081390667,Teacher,high
CNTID_3228,Edward,Slanina,Edward Slanina,4/2/1994,Male,edward_slanina@huntltd.com,001-470-642-3866x821,19242,77135 Elizabeth Ramp,Virginia Beach,Virginia,USA,1/31/2019,medium,No,99067.35614324613,Software Engineer,medium
CNTID_3229,Donald,Tierman,Tierman Donald,10/23/2013,Male,donald_tierman@harpermedinaandpowers.com,(948)781-8823,22749,54881 Mindy Cape Suite 281,Los Angeles,California,USA,1/31/2019,low,No,149892.85548760367,Software Engineer,low
CNTID_3230,Brian,Mcneilly,Mcneilly Brian,9/27/1974,Male,brian_mcneilly@farmerlyonsandwood.com,991-063-9111x300,74573,971 Samantha Extensions Suite 283,Temecula,California,USA,1/31/2019,high,No,117623.73052299903,Software Engineer,medium
CNTID_3231,John,Berkley,John Bgrkley,11/10/2012,Male,john_berkley@shawllc.com,688.772.2480x227,66508,29090 Thomas Glen,West Jordan,Utah,USA,1/31/2019,low,Yes,174146.56413427307,Software Engineer,medium
CNTID_3232,Kevin,Laflamme,Laflamme Kevin,5/7/1993,Male,kevin_laflamme@meyerdavisandking.com,513-594-3304x716,16785,43118 Pena Island Suite 001,Tucson,Arizona,USA,1/31/2019,medium,No,119055.83601067428,Teacher,medium
CNTID_3233,Richard,Capati,Richard Capati,10/18/2005,Male,richard_capati@barnettsmithandgamble.com,746.517.1578x159,30277,1336 Gutierrez Locks Apt. 682,Springfield,Massachusetts,USA,1/31/2019,high,Yes,204366.9151229384,Software Engineer,high
CNTID_3234,William,Renderos,William Renderos,10/21/2003,Male,william_renderos@moralesreyes.com,(970)902-8917,52130,0307 Brown Turnpike Suite 408,Albuquerque,New Mexico,USA,1/31/2019,medium,No,69108.87270878049,Teacher,medium
CNTID_3235,Ronald,Bearden,Ronald Bearden,5/20/1986,Male,ronald_bearden@jacksoncoxandmcfarland.com,034.590.6733x516,15651,63612 Anna Keys Apt. 139,Memphis,Tennessee,USA,1/31/2019,medium,Yes,99285.69925006514,Software Engineer,high
CNTID_3236,Michael,Deep,Deep Michael,11/27/1980,Male,michael_deep@mooremacdonaldandcunningham.com,471-710-6835,70064,0935 Buck Road,Lakeland,Florida,USA,1/31/2019,medium,Yes,200242.24790640024,Teacher,high
CNTID_3237,Robert,Jelley,Jelley Robert,2/21/1991,Male,robert_jelley@moralesbrown.com,761-722-4484x61923,70029,165 Hanson Radial Apt. 117,Vancouver,Washington,USA,1/31/2019,medium,No,104282.54860538211,Teacher,high
CNTID_3238,Daniel,Howze,Daniel Howze,2/9/2001,Male,daniel_howze@clarkgroup.com,001-748-167-2222,41229,0644 Jack Spurs Apt. 798,Cleveland,Ohio,USA,1/31/2019,medium,No,106489.90347037447,Teacher,medium
CNTID_3239,Jason,Koger,Jasen Koger,5/12/1994,Male,jason_koger@lewisplc.com,443-514-7372x0370,86364,6229 Jennifer Parks,Orange,California,USA,1/31/2019,medium,No,20000.0,Teacher,medium
CNTID_3240,Brian,Aldecoa,Brian Aldecoa,2/5/1977,Male,brian_aldecoa@carterhampton.com,063-212-4295x8323,37601,453 Jim Prairie Suite 333,Temecula,California,USA,1/31/2019,medium,Yes,238314.65543844996,Teacher,medium
